Date,Open,High,Low,Close,Volume
30/12/2002,0.089,0.09,0.085,0.09,151500
31/12/2002,0.085,0.085,0.085,0.085,18234
02/01/2003,0.085,0.085,0.085,0.085,100600
03/01/2003,0.089,0.089,0.089,0.089,20000
06/01/2003,0.085,0.09,0.085,0.09,60000
07/01/2003,0.089,0.089,0.089,0.089,13000
08/01/2003,0.089,0.089,0.089,0.089,0
09/01/2003,0.089,0.089,0.089,0.089,87000
10/01/2003,0.085,0.085,0.085,0.085,8000
13/01/2003,0.087,0.09,0.087,0.09,117094
14/01/2003,0.09,0.09,0.089,0.089,24674
15/01/2003,0.09,0.09,0.09,0.09,40000
16/01/2003,0.09,0.09,0.085,0.085,224982
17/01/2003,0.085,0.085,0.085,0.085,140000
20/01/2003,0.089,0.089,0.089,0.089,200
21/01/2003,0.085,0.085,0.083,0.084,86553
22/01/2003,0.083,0.083,0.083,0.083,40000
23/01/2003,0.083,0.085,0.083,0.085,67000
24/01/2003,0.086,0.087,0.086,0.087,11000
28/01/2003,0.083,0.083,0.083,0.083,25000
29/01/2003,0.083,0.087,0.083,0.087,37000
30/01/2003,0.083,0.085,0.083,0.084,60848
31/01/2003,0.084,0.084,0.083,0.083,70000
03/02/2003,0.086,0.09,0.086,0.09,40000
04/02/2003,0.088,0.09,0.088,0.09,19600
05/02/2003,0.088,0.088,0.085,0.085,40000
06/02/2003,0.086,0.088,0.086,0.088,14000
07/02/2003,0.091,0.091,0.091,0.091,110000
10/02/2003,0.094,0.095,0.087,0.087,85000
11/02/2003,0.095,0.095,0.087,0.087,75500
12/02/2003,0.087,0.089,0.087,0.089,45000
13/02/2003,0.089,0.089,0.089,0.089,1500
14/02/2003,0.087,0.087,0.087,0.087,2500
17/02/2003,0.087,0.087,0.087,0.087,1807
18/02/2003,0.087,0.087,0.085,0.085,153000
19/02/2003,0.085,0.085,0.085,0.085,50000
20/02/2003,0.085,0.085,0.081,0.082,158393
21/02/2003,0.082,0.082,0.08,0.08,40000
24/02/2003,0.08,0.08,0.075,0.075,208459
25/02/2003,0.076,0.076,0.076,0.076,1500
26/02/2003,0.077,0.078,0.077,0.078,15500
27/02/2003,0.079,0.08,0.079,0.08,30148
28/02/2003,0.085,0.085,0.079,0.079,25000
03/03/2003,0.079,0.087,0.079,0.087,72000
04/03/2003,0.09,0.095,0.09,0.091,46500
05/03/2003,0.091,0.091,0.081,0.081,100000
06/03/2003,0.085,0.085,0.082,0.082,111000
07/03/2003,0.082,0.082,0.08,0.08,37800
10/03/2003,0.081,0.081,0.081,0.081,25000
11/03/2003,0.08,0.08,0.077,0.077,225000
12/03/2003,0.077,0.077,0.077,0.077,0
13/03/2003,0.077,0.08,0.077,0.08,60000
14/03/2003,0.08,0.08,0.08,0.08,0
17/03/2003,0.08,0.08,0.08,0.08,0
18/03/2003,0.08,0.08,0.08,0.08,0
19/03/2003,0.08,0.08,0.08,0.08,0
20/03/2003,0.08,0.08,0.08,0.08,0
21/03/2003,0.082,0.082,0.082,0.082,125000
24/03/2003,0.082,0.082,0.082,0.082,0
25/03/2003,0.082,0.082,0.082,0.082,0
26/03/2003,0.082,0.082,0.082,0.082,0
27/03/2003,0.082,0.082,0.082,0.082,0
28/03/2003,0.082,0.082,0.061,0.061,14388
31/03/2003,0.061,0.061,0.061,0.061,0
01/04/2003,0.067,0.067,0.067,0.067,10500
02/04/2003,0.075,0.075,0.075,0.075,52500
03/04/2003,0.072,0.072,0.072,0.072,42458
04/04/2003,0.072,0.072,0.072,0.072,0
07/04/2003,0.08,0.084,0.08,0.08,40000
08/04/2003,0.076,0.077,0.076,0.077,12000
